GHCND,LAT,LON,ELEV,ST,NAME
USS0006H26S,41.06,-106.71,2993.1,WY ,Blackhall Mtn
USS0006J06S,40.08,-106.67,2706.6,CO ,Lynx Pass
USS0006J08S,40.35,-106.38,3340.6,CO ,Arapaho Ridge
USS0006J15S,40.85,-106.97,2651.8,CO ,Elk River
USS0006J20S,40.71,-106.01,2749.3,CO ,Rawah
USS0006J27S,40.4,-105.96,3133.3,CO ,Never Summer
USS0006K01S,39.36,-106.06,3474.7,CO ,Hoosier Pass
USS0006K04S,39.08,-106.61,3230.9,CO ,Independence Pass
USS0006K08S,39.38,-106.2,3474.7,CO ,Fremont Pass
USS0006K10S,39.29,-106.55,3169.9,CO ,Ivanhoe
USS0006K12S,39.8,-106.03,2724.9,CO ,Middle Fork Camp
USS0006K30S,39.32,-106.61,2926.1,CO ,Kiln
USS0006K39S,39.62,-106.38,3139.4,CO ,Vail Mountain
USS0006K43S,39.03,-106.08,3157.7,CO ,Rough And Tumble
USS0006K45S,39.6,-106.51,2590.8,CO ,Beaver Ck Village
USS0006K46S,39.26,-106.63,3081.5,CO ,Chapman Tunnel
USS0006L02S,38.82,-106.59,2926.1,CO ,Park Cone
USS0006L06S,38.16,-106.6,3054.1,CO ,Cochetopa Pass
USS0006L11S,38.89,-106.95,3096.8,CO ,Butte
USS0006L14S,38.99,-106.75,3243.1,CO ,Upper Taylor
USS0006M03S,37.49,-106.84,3109.0,CO ,Upper San Juan
USS0006M21S,37.47,-106.54,3541.8,CO ,Grayback
USS0006M22S,37.02,-106.45,3060.2,CO ,Cumbres Trestle
USS0006M23S,37.38,-106.55,3352.8,CO ,Lily Pond
USS0006M26S,37.97,-106.56,3395.5,CO ,Moon Pass
USS0006N04S,36.51,-106.32,2834.6,NM ,Bateman
USS0006N14S,36.72,-106.26,3048.0,NM ,Hopewell
USS0006N15S,36.86,-106.23,2773.7,NM ,San Antonio Sink
USS0006N16S,36.03,-106.81,2836.5,NM ,Vacas Locas
USS0007E05S,44.35,-107.01,2657.9,WY ,Soldier Park
USS0007E06S,44.16,-107.13,2889.5,WY ,Powder River Pass
USS0007E12S,44.72,-107.4,2706.6,WY ,Sucker Creek
USS0007E18S,44.68,-107.58,2849.9,WY ,Bone Springs Div
USS0007E21S,44.8,-107.84,2859.0,WY ,Bald Mtn.
USS0007E23S,44.5,-107.43,2920.0,WY ,Shell Creek
USS0007E32S,44.58,-107.2,2435.4,WY ,Big Goose
USS0007E33S,44.79,-107.53,2401.8,WY ,Burgess Junction
USS0007E36S,44.4,-107.06,3005.3,WY ,Cloud Peak Reservoir
USS0007E39S,44.81,-107.41,2094.0,WY ,Tie Creek
USS0007E40S,44.54,-107.18,2703.6,WY ,Little Goose
USS0007F01S,43.89,-107.06,2499.4,WY ,Bear Trap Meadow
USS0007F02S,43.63,-107.18,2365.2,WY ,Middle Powder
USS0007F06S,43.47,-107.24,2606.0,WY ,Grave Springs
USS0007H03S,41.11,-107.17,2484.1,WY ,Sandstone RS
USS0007J03S,40.06,-107.01,2767.6,CO ,Bear River
USS0007J04S,40.17,-107.06,2773.7,CO ,Crosho
USS0007J05S,40.11,-107.29,3151.6,CO ,Ripple Creek
USS0007K01S,39.08,-107.14,2804.2,CO ,North Lost Trail
USS0007K06S,39.05,-107.87,3035.8,CO ,Park Reservoir
USS0007K11S,39.02,-107.05,3261.4,CO ,Schofield Pass
USS0007K14S,39.09,-107.63,2999.2,CO ,Overland Res.
USS0007M12S,37.75,-107.69,3200.4,CO ,Molas Lake
USS0007M27S,37.93,-107.68,2987.0,CO ,Idarado
USS0007M30S,37.99,-107.2,3486.9,CO ,Slumgullion
USS0007M33S,37.89,-107.71,3413.8,CO ,Red Mountain Pass
USS0007M34S,37.48,-107.63,3413.8,CO ,Stump Lakes
USS0007M36S,37.52,-107.32,3273.6,CO ,Weminuche Creek
USS0007S04S,33.36,-107.83,2590.8,NM ,Lookout Mountain
USS0008F01S,43.66,-109.01,2735.6,WY ,Owl Creek
USS0008G03S,42.57,-108.84,2755.4,WY ,South Pass
USS0008G07S,42.7,-108.9,2651.8,WY ,Townsend Creek
USS0008G10S,42.59,-108.9,2956.6,WY ,Deer Park
USS0008M02S,37.43,-108.17,3048.0,CO ,Mancos
USS0008M04S,37.5,-108.11,3267.5,CO ,Sharkstooth
USS0008M06S,37.79,-108.02,3048.0,CO ,El Diente Peak
USS0008M07S,37.89,-108.2,2926.1,CO ,Lone Cone
USS0008M12S,37.79,-108.18,3529.6,CO ,Black Mesa
USS0008N03S,36.18,-108.95,2758.4,NM ,Navajo Whiskey Ck
USS0008S08S,33.37,-108.71,2743.2,NM ,Silver Creek Divide
USS0008T01S,32.92,-108.15,2548.1,NM ,Signal Peak
USS0009A01S,48.17,-109.65,1432.6,MT ,Rocky Boy
USS0009C01S,46.79,-109.51,1844.0,MT ,Crystal Lake
USS0009D06S,45.06,-109.94,2773.7,MT ,Fisher Creek
USS0009D16S,45.19,-109.35,2392.7,MT ,Cole Creek
USS0009D21S,45.24,-109.46,1792.2,MT ,Burnt Mtn
USS0009E03S,44.03,-109.18,2423.2,WY ,Timber Creek
USS0009E07S,44.73,-109.91,2865.1,WY ,Parker Peak
USS0009E08S,44.8,-109.66,2331.7,WY ,Wolverine
USS0009E09S,44.3,-109.24,2670.0,WY ,Marquette
USS0009E10S,44.94,-109.57,2852.9,WY ,Beartooth Lake
USS0009E11S,44.65,-109.78,2804.2,WY ,Evening Star
USS0009E13S,44.38,-109.79,2980.9,WY ,Blackwater
USS0009F04S,43.7,-109.67,2667.0,WY ,Burroughs Creek
USS0009F08S,43.5,-109.75,2856.0,WY ,Little Warm
USS0009F18S,43.93,-109.82,2545.1,WY ,Younts Peak
USS0009F20S,43.67,-109.38,2560.3,WY ,Castle Creek
USS0009F21S,43.11,-109.95,2542.0,WY ,New Fork Lake
USS0009F23S,43.01,-109.76,2865.1,WY ,Elkhart Park G.S.
USS0009F24S,43.86,-109.32,2910.8,WY ,Kirwin
USS0009F25S,43.28,-109.45,2935.2,WY ,Cold Springs
USS0009F27S,43.03,-109.17,2627.4,WY ,St. Lawrence Alt
USS0009F28S,43.38,-109.88,2993.1,WY ,Gunsight Pass
USS0009G03S,42.87,-109.09,3078.5,WY ,Hobbs Park
USS0009G06S,42.58,-109.09,2743.2,WY ,Larsen Creek
USS0009G09S,42.65,-109.26,2767.6,WY ,Big Sandy Opening
USS0009J01S,40.72,-109.54,2659.1,UT ,King's Cabin
USS0009J05S,40.61,-109.89,2898.6,UT ,Mosby Mtn.
USS0009J08S,40.91,-109.96,2787.4,UT ,Hickerson Park
USS0009J16S,40.74,-109.67,2901.1,UT ,Trout Creek
USS0009K01S,39.31,-109.53,2530.1,UT ,East Willow Creek
USS0009L01S,38.48,-109.29,2689.9,UT ,Lasal Mountain-Lower
USS0009L03S,38.48,-109.27,2913.9,UT ,Lasal Mountain
USS0009M01S,37.87,-109.45,2742.6,UT ,Buckboard Flat
USS0009M02S,37.81,-109.49,2733.4,UT ,Camp Jackson
USS0009N05S,36.33,-109.06,2804.2,AZ ,Beaver Spring
USS0009S02S,33.92,-109.46,2804.2,AZ ,Maverick Fork
USS0009S07S,33.8,-109.15,2560.3,AZ ,Coronado Trail
USS0009S11S,33.65,-109.31,2749.3,AZ ,Hannagan Meadows
USS0010C03S,46.11,-110.47,1981.2,MT ,Porcupine
USS0010C06S,46.78,-110.62,2468.9,MT ,Spur Park
USS0010C08S,46.09,-110.43,2468.9,MT ,S Fork Shields
USS0010C09S,46.79,-110.68,1966.0,MT ,Deadman Creek
USS0010C15S,46.67,-110.33,2316.5,MT ,Daisy Peak
USS0010C22S,46.91,-110.85,2258.6,MT ,Onion Park
USS0010C23S,46.93,-110.9,1996.4,MT ,Stringer Creek
USS0010D07S,45.01,-110.01,2240.3,MT ,Northeast Entrance
USS0010D10S,45.87,-110.93,1996.4,MT ,Sacajawea
USS0010D12S,45.22,-110.24,2697.5,MT ,Monument Peak
USS0010D13S,45.5,-110.97,2090.9,MT ,Lick Creek
USS0010D16S,45.4,-110.96,2468.9,MT ,Shower Falls
USS0010D24S,45.42,-110.09,2691.4,MT ,Placer Basin
USS0010D31S,45.27,-110.25,2033.0,MT ,Box Canyon
USS0010D35S,45.89,-110.94,2231.1,MT ,Brackett Creek
USS0010D39S,45.5,-110.08,1930.9,MT ,East Boulder Mine
USS0010E03S,44.72,-110.51,2398.8,WY ,Canyon
USS0010E06S,44.48,-110.16,2566.4,WY ,Sylvan Lake
USS0010E07S,44.37,-110.58,2432.3,WY ,Thumb Divide
USS0010E09S,44.21,-110.67,2392.7,WY ,Lewis Lake Divide
USS0010E12S,44.13,-110.67,2109.2,WY ,Snake River Station
USS0010E15S,44.13,-110.83,2214.4,WY ,Grassy Lake
USS0010E20S,44.46,-110.14,2170.2,WY ,Sylvan Road
USS0010F02S,43.95,-110.45,2142.7,WY ,Base Camp
USS0010F09S,43.75,-110.06,2920.0,WY ,Togwotee Pass
USS0010F15S,43.25,-110.02,2359.2,WY ,Kendall R.S.
USS0010F16S,43.17,-110.14,2511.6,WY ,Loomis Park
USS0010F17S,43.13,-110.2,2417.1,WY ,East Rim Divide
USS0010F19S,43.39,-110.13,2667.0,WY ,Gros Ventre Summit
USS0010F23S,43.52,-110.91,2499.4,WY ,Phillips Bench
USS0010F29S,43.34,-110.43,2063.5,WY ,Granite Creek
USS0010F30S,43.78,-110.93,2822.4,WY ,Grand Targhee
USS0010G02S,42.96,-110.61,2636.5,WY ,Blind Bull Sum
USS0010G08S,42.51,-110.91,2365.2,WY ,Salt River Summit
USS0010G12S,42.27,-110.81,2493.3,WY ,Kelley R.S.
USS0010G13S,42.49,-110.53,2456.7,WY ,Snider Basin
USS0010G15S,42.76,-110.59,2590.8,WY ,Triple Peak
USS0010G20S,42.53,-110.66,2743.2,WY ,Spring Creek Divide
USS0010G22S,42.3,-110.68,2872.7,WY ,Indian Creek
USS0010G23S,42.82,-110.84,2554.2,WY ,Willow Creek
USS0010G24S,42.15,-110.68,2389.6,WY ,Hams Fork
USS0010G25S,42.65,-110.81,2337.8,WY ,Cottonwood Creek
USS0010J01S,40.92,-110.19,2788.9,UT ,Hole-in-Rock
USS0010J04S,40.95,-110.48,2901.4,UT ,Hewinta
USS0010J06S,40.98,-110.85,2438.4,UT ,Burts Miller Ranch
USS0010J10S,40.6,-110.43,3174.5,UT ,Lakefork #1
USS0010J12S,40.55,-110.35,2579.8,UT ,Lakefork #3
USS0010J17S,40.89,-110.83,2675.2,UT ,Bear River RS
USS0010J21S,40.88,-110.54,2852.9,UT ,EF Blacks Fork GS
USS0010J22S,40.96,-110.58,2703.6,UT ,Blacks Fork Jct
USS0010J23S,40.84,-110.66,2956.6,UT ,Buck Pasture
USS0010J26S,40.72,-110.47,3334.5,UT ,Five Points Lake
USS0010J30S,40.58,-110.59,3230.9,UT ,Brown Duck
USS0010J35S,40.86,-110.8,2790.7,UT ,Lily Lake
USS0010J43S,40.77,-110.01,3228.4,UT ,Chepeta
USS0010J52S,40.68,-110.95,3045.6,UT ,Trial Lake
USS0010J55S,40.84,-110.01,3119.6,UT ,Spirit Lk
USS0010K01S,39.89,-110.75,2796.5,UT ,Indian Canyon
USS0010K02S,39.96,-110.99,2633.8,UT ,White River #1
USS0010K06S,39.68,-110.43,2662.7,UT ,Timberline
USS0010M01S,38.08,-110.77,2956.6,UT ,Lonesome Beaver
USS0010R04S,34.31,-110.75,2328.7,AZ ,Heber
USS0011C01S,46.56,-111.29,2423.2,MT ,Boulder Mountain
USS0011C02S,46.58,-111.27,2026.9,MT ,Pickfoot Creek
USS0011C04S,46.35,-111.85,2097.0,MT ,Tizer Basin
USS0011D08S,45.02,-111.85,2621.3,MT ,Clover Meadow
USS0011D11S,45.51,-111.92,2407.9,MT ,Lower Twin
USS0011D19S,45.27,-111.43,2706.6,MT ,Lone Mountain
USS0011D28S,45.6,-111.96,2529.8,MT ,Albro Lake
USS0011E03S,44.59,-111.82,2255.5,MT ,Lakeview Ridge
USS0011E07S,44.66,-111.09,2042.2,MT ,West Yellowstone
USS0011E10S,44.42,-111.39,1917.2,ID ,Island Park
USS0011E24S,44.79,-111.71,2438.4,MT ,Tepee Creek
USS0011E29S,44.96,-111.29,2743.2,MT ,Carrot Basin
USS0011E30S,44.61,-111.15,2072.6,MT ,Whiskey Creek
USS0011E31S,44.59,-111.12,2362.2,MT ,Madison Plateau
USS0011E35S,44.51,-111.13,2490.2,MT ,Black Bear
USS0011E36S,44.53,-111.41,2350.0,ID ,White Elephant
USS0011E38S,44.95,-111.36,2392.7,MT ,Beaver Creek
USS0011E39S,44.98,-111.95,2133.6,MT ,Short Creek
USS0011F02S,43.57,-111.21,2048.3,ID ,Pine Creek Pass
USS0011F11S,43.21,-111.69,2002.5,ID ,Sheep Mtn.
USS0011G01S,42.95,-111.36,2072.6,ID ,Somsen Ranch
USS0011G05S,42.56,-111.3,2202.2,ID ,Slug Creek Divide
USS0011G06S,42.36,-111.56,2252.5,ID ,Emigrant Summit
USS0011G30S,42.52,-111.96,2392.7,ID ,Sedgwick Peak
USS0011G32S,42.05,-111.6,2490.2,ID ,Franklin Basin
USS0011G33S,42.41,-111.17,2112.3,ID ,Giveout
USS0011H01S,41.97,-111.6,2209.8,UT ,Klondike Narrows
USS0011H07S,41.92,-111.47,2348.5,UT ,Garden City Summit
USS0011H08S,41.38,-111.94,2438.4,UT ,Ben Lomond Peak
USS0011H21S,41.31,-111.45,2487.2,UT ,Horse Ridge
USS0011H25S,41.41,-111.83,1994.6,UT ,Little Bear
USS0011H30S,41.38,-111.92,1776.7,UT ,Ben Lomond Trail
USS0011H31S,41.25,-111.41,2200.7,UT ,Kilfoil Creek
USS0011H32S,41.22,-111.36,1853.8,UT ,Lost Creek Resv
USS0011H36S,41.9,-111.63,2582.9,UT ,Tony Grove Lake
USS0011H57S,41.47,-111.5,2731.0,UT ,Monte Cristo
USS0011H59S,41.36,-111.49,2503.9,UT ,Lightning Ridge
USS0011H60S,41.86,-111.51,2520.7,UT ,Usu Doc Daniel
USS0011J06S,40.67,-111.22,2590.8,UT ,Redden Mine Lwr
USS0011J08S,40.16,-111.21,2475.9,UT ,Strawberry Divide
USS0011J11S,40.99,-111.82,2438.4,UT ,Farmington
USS0011J12S,40.97,-111.81,2066.2,UT ,Farmington Lower
USS0011J22S,40.19,-111.36,2255.2,UT ,Hobble Creek
USS0011J23S,40.3,-111.26,2449.7,UT ,Daniels-Strawberry
USS0011J32S,40.36,-111.09,2438.4,UT ,Currant Creek
USS0011J46S,40.61,-111.1,2523.7,UT ,Beaver Divide
USS0011J52S,40.76,-111.63,2286.0,UT ,Parley's Summit
USS0011J56S,40.62,-111.53,2813.3,UT ,Thaynes Canyon
USS0011J57S,40.6,-111.58,2667.0,UT ,Brighton
USS0011J64S,40.84,-111.71,2499.4,UT ,Lookout Peak
USS0011J65S,40.66,-111.64,2733.1,UT ,Mill-D North
USS0011J69S,40.83,-111.76,2042.2,UT ,Louis Meadow
USS0011J70S,40.28,-111.61,2369.5,UT ,Cascade Mountain
USS0011K03S,39.68,-111.32,2660.0,UT ,Mammoth-Cottonwood
USS0011K05S,39.61,-111.3,2943.5,UT ,Huntington Horse
USS0011K09S,39.31,-111.43,3020.6,UT ,Seeley Creek
USS0011K11S,39.32,-111.49,2603.3,UT ,GBRC HQ
USS0011K12S,39.14,-111.51,2893.8,UT ,Mt Baldy
USS0011K13S,39.14,-111.56,2435.4,UT ,Beaver Dams
USS0011K15S,39.05,-111.47,2798.7,UT ,Dill's Camp
USS0011K21S,39.87,-111.28,2715.2,UT ,Clear Creek #1
USS0011K22S,39.89,-111.25,2334.5,UT ,Clear Creek #2
USS0011K28S,39.45,-111.27,2745.9,UT ,Red Pine Ridge
USS0011K29S,39.42,-111.25,2646.0,UT ,Upper Joes Valley
USS0011K31S,39.13,-111.44,2874.3,UT ,Buck Flat
USS0011K36S,39.5,-111.73,2197.9,UT ,Rees Flat
USS0011K39S,39.01,-111.58,2926.1,UT ,Pickle Keg
USS0011L02S,38.79,-111.69,2560.3,UT ,Gooseberry RS Up
USS0011L03S,38.5,-111.77,2681.6,UT ,Fish Lake Utah
USS0011L04S,38.68,-111.6,2884.0,UT ,Black Flat-U.M. Ck
USS0011L05S,38.21,-111.48,2987.0,UT ,Donkey Reservoir
USS0011M01S,38.05,-111.34,3034.9,UT ,Sunflower Flat
USS0011M03S,37.84,-111.88,2938.3,UT ,Widtsoe #3
USS0011M06S,37.97,-111.83,3062.9,UT ,Clayton Springs
USS0011P02S,35.27,-111.74,2240.3,AZ ,Fort Valley
USS0011P08S,35.34,-111.65,2965.7,AZ ,Snowslide Canyon
USS0011P13S,35.07,-111.84,2194.6,AZ ,Fry
USS0012A02S,48.06,-112.76,1752.6,MT ,Dupuyer Creek
USS0012B12S,47.92,-112.82,1950.7,MT ,Mount Lockhart
USS0012B13S,47.92,-112.79,1706.9,MT ,Waldron
USS0012B14S,47.08,-112.73,2118.4,MT ,Copper Camp
USS0012B16S,47.06,-112.6,1585.0,MT ,Copper Bottom
USS0012B17S,47.45,-112.81,1816.6,MT ,Wood Creek
USS0012C11S,46.36,-112.26,2438.4,MT ,Rocker Peak
USS0012C13S,46.44,-112.19,1975.1,MT ,Frohner Meadow
USS0012C22S,46.84,-112.51,2139.7,MT ,Nevada Ridge
USS0012D09S,45.8,-112.52,2188.5,MT ,Basin Creek
USS0012D11S,45.41,-112.96,2529.8,MT ,Mule Creek
USS0012E07S,44.79,-112.06,2377.4,MT ,Divide
USS0012E08S,44.47,-112.98,2697.5,MT ,Beagle Springs
USS0012G17S,42.76,-112.48,1978.2,ID ,Wildhorse Divide
USS0012G18S,42.26,-112.13,2054.4,ID ,Oxford Spring
USS0012J02S,40.46,-112.25,1959.9,UT ,Bevans Cabin
USS0012J06S,40.44,-112.24,2712.7,UT ,Rocky Basin-Settleme
USS0012J07S,40.49,-112.61,2505.8,UT ,Mining Fork
USS0012J09S,40.57,-112.17,2161.9,UT ,Dry Fork
USS0012K01S,39.94,-112.41,2255.8,UT ,Vernon Creek
USS0012K02S,39.35,-112.33,2392.7,UT ,Oak Creek
USS0012L04S,38.51,-112.02,2995.6,UT ,Box Creek
USS0012L05S,38.5,-112.01,2775.2,UT ,Squaw Springs
USS0012L06S,38.48,-112.39,2782.5,UT ,Kimberly Mine
USS0012L07S,38.3,-112.36,3154.4,UT ,Big Flat
USS0012L12S,38.3,-112.44,2652.7,UT ,Merchant Valley
USS0012L20S,38.07,-112.17,2971.5,UT ,Jones Corral
USS0012M03S,37.58,-112.9,2805.1,UT ,Webster Flat
USS0012M05S,37.49,-112.58,2377.4,UT ,Harris Flat
USS0012M06S,37.49,-112.51,2275.0,UT ,Long Valley Jct
USS0012M07S,37.7,-112.65,2545.1,UT ,Panguitch Lake RS
USS0012M11S,37.75,-112.78,2654.2,UT ,Yankee Reservoir
USS0012M14S,37.68,-112.86,3039.5,UT ,Brian Head
USS0012M17S,37.6,-112.92,2493.0,UT ,Suu Ranch
USS0012M23S,37.57,-112.84,2987.0,UT ,Midway Valley
USS0012M26S,37.52,-112.27,2712.7,UT ,Agua Canyon
USS0012P01S,35.26,-112.06,2164.1,AZ ,Chalender
USS0013A15S,48.13,-113.02,2103.1,MT ,Badger Pass
USS0013A24S,48.43,-113.94,1325.9,MT ,Emery Creek
USS0013A25S,48.16,-113.95,1841.0,MT ,Noisy Basin
USS0013A26S,48.3,-113.33,1807.5,MT ,Pike Creek
USS0013A27S,48.8,-113.67,1493.5,MT ,Many Glacier
USS0013B07S,47.27,-113.76,1929.4,MT ,North Fork Jocko
USS0013B22S,47.43,-113.78,1447.8,MT ,Kraft Creek
USS0013B24S,47.68,-113.96,2066.5,MT ,Moss Peak
USS0013B25S,47.68,-114.0,1499.6,MT ,Bisson Creek
USS0013C01S,47.0,-113.93,2255.5,MT ,Stuart Mountain
USS0013C03S,46.24,-113.77,2209.8,MT ,Skalkaho Summit
USS0013C13S,46.41,-113.43,2197.6,MT ,Black Pine
USS0013C31S,46.87,-113.28,1905.0,MT ,N Fk Elk Creek
USS0013C33S,46.47,-113.39,1706.9,MT ,Combination
USS0013C36S,46.13,-113.31,2194.6,MT ,Peterson Meadows
USS0013C38S,46.88,-113.32,1426.5,MT ,Lubrecht Flume
USS0013C39S,46.18,-113.85,1761.7,MT ,Daly Creek
USS0013C43S,46.27,-113.16,2377.4,MT ,Warm Springs
USS0013C44S,46.1,-113.13,2514.6,MT ,Barker Lakes
USS0013D10S,45.17,-113.5,2316.5,MT ,Bloody Dick
USS0013D16S,45.67,-113.95,1889.8,ID ,Moose Creek
USS0013D19S,45.17,-113.58,2621.3,MT ,Darkhorse Lake
USS0013D22S,45.69,-113.97,2420.1,MT ,Saddle Mtn.
USS0013D26S,45.88,-113.33,1959.9,MT ,Calvert Creek
USS0013E06S,44.41,-113.4,2267.7,ID ,Moonshine
USS0013E16S,44.85,-113.84,2603.0,ID ,Schwartz Lake
USS0013E23S,44.99,-113.44,2468.9,MT ,Lemhi Ridge
USS0013E27S,44.02,-113.47,2438.4,ID ,Hilts Creek
USS0013F03S,43.74,-113.94,2407.9,ID ,Bear Canyon
USS0013F04S,43.61,-113.93,1999.5,ID ,Garfield R.S.
USS0013F09S,43.63,-113.97,2328.7,ID ,Swede Peak
USS0013F13S,43.73,-113.83,2901.7,ID ,Smiley Mountain
USS0013H05S,41.92,-113.41,2744.7,UT ,George Creek
USS0013M06S,37.5,-113.94,2061.4,UT ,Gutz Peak
USS0013M07S,37.4,-113.46,2536.5,UT ,Gardner Peak
USS0014A11S,48.91,-114.77,1310.6,MT ,Grave Creek
USS0014A12S,48.91,-114.86,1837.9,MT ,Stahl Peak
USS0014A14S,48.31,-114.84,1534.7,MT ,Hand Creek
USS0014B04S,47.98,-114.35,1722.1,MT ,Blacktail Mtn
USS0014B05S,47.18,-114.33,1874.5,MT ,Sleeping Woman
USS0014C04S,46.47,-114.63,1880.6,ID ,Savage Pass
USS0014C05S,46.63,-114.58,1597.2,ID ,Lolo Pass
USS0014C13S,46.14,-114.45,1706.9,MT ,Twelvemile Creek
USS0014D02S,45.73,-114.48,1722.1,MT ,Nez Perce Camp
USS0014E01S,44.47,-114.49,2682.2,ID ,Mill Creek Summit
USS0014E04S,44.84,-114.27,2316.5,ID ,Morgan Creek
USS0014F02S,43.86,-114.21,2264.7,ID ,Stickney Mill
USS0014F03S,43.82,-114.26,2407.9,ID ,Lost-Wood Divide
USS0014F04S,43.8,-114.85,2731.0,ID ,Vienna Mine
USS0014F08S,43.6,-114.67,2566.4,ID ,Dollarhide Summit
USS0014F11S,43.48,-114.83,1749.6,ID ,Soldier R.S.
USS0014F12S,43.87,-114.71,2676.1,ID ,Galena Summit
USS0014F16S,43.71,-114.16,2267.7,ID ,Hyndman
USS0014F17S,43.88,-114.67,2276.9,ID ,Galena
USS0014F19S,43.77,-114.42,1962.9,ID ,Chocolate Gulch
USS0014G01S,42.16,-114.19,2286.0,ID ,Bostetter R.S.
USS0014G02S,42.18,-114.29,2097.0,ID ,Magic Mountain
USS0014H04S,41.57,-115.03,2133.6,NV ,Jakes Creek
USS0014K01S,39.46,-114.65,2286.0,NV ,Bird Creek
USS0014K05S,39.13,-114.96,2804.2,NV ,Ward Mountain
USS0014K09S,39.09,-114.9,2804.2,NV ,Defiance Mines
USS0014K10S,39.56,-114.63,2360.4,NV ,Kalamazoo
USS0015A03S,48.97,-115.95,1966.0,MT ,Hawkins Lake
USS0015A05S,48.98,-115.82,1295.4,MT ,Garver Creek
USS0015A08S,48.57,-115.45,1706.9,MT ,Banfield Mountain
USS0015A12S,48.13,-115.62,1554.5,MT ,Poorman Creek
USS0015B02S,47.46,-115.71,1566.7,ID ,Lookout
USS0015B09S,47.56,-115.82,1688.6,ID ,Sunset
USS0015B14S,47.07,-115.96,1862.3,ID ,Lost Lake
USS0015B21S,47.53,-115.78,1295.4,ID ,Humboldt Gulch
USS0015C04S,46.57,-115.74,1392.9,ID ,Shanghi Summit
USS0015C06S,46.48,-115.63,1770.9,ID ,Hemlock Butte
USS0015C09S,46.56,-115.29,1816.6,ID ,Crater Meadows
USS0015C10S,46.98,-115.03,1844.0,MT ,Hoodoo Basin
USS0015C16S,46.76,-115.3,1914.1,ID ,Cool Creek
USS0015D01S,45.19,-115.97,1987.3,ID ,Secesh Summit
USS0015D06S,45.7,-115.23,1938.5,ID ,Mountain Meadows
USS0015E02S,44.63,-115.79,2005.6,ID ,Big Creek Summit
USS0015E04S,44.54,-115.56,2090.9,ID ,Deadwood Summit
USS0015E08S,44.29,-115.66,1639.8,ID ,Cozy Cove
USS0015E09S,44.05,-115.44,2154.9,ID ,Jackson Peak
USS0015E11S,44.3,-115.23,2145.8,ID ,Banner Summit
USS0015F04S,43.76,-115.24,2310.4,ID ,Atlanta Summit
USS0015F05S,43.63,-115.44,2368.3,ID ,Trinity Mtn.
USS0015F06S,43.51,-115.57,1463.0,ID ,Prairie
USS0015G02S,42.01,-115.0,2170.2,ID ,Wilson Creek
USS0015H01S,41.83,-115.45,2450.6,NV ,Bear Creek
USS0015H03S,41.74,-115.47,2164.1,NV ,Seventysix Creek
USS0015H04S,41.76,-115.69,2042.2,NV ,Big Bend
USS0015H09S,41.23,-116.03,1889.8,NV ,Taylor Canyon
USS0015H14S,41.87,-115.25,2539.0,NV ,Pole Creek R.S.
USS0015H19S,41.41,-115.45,2377.4,NV ,Stag Mountain
USS0015H20S,41.89,-115.86,2133.6,NV ,Merritt Mountain
USS0015H24S,41.66,-115.32,2194.6,NV ,Draw Creek
USS0015J01S,40.89,-115.2,2468.9,NV ,Dorsey Basin
USS0015J06S,40.65,-115.38,2347.0,NV ,Lamoille #3
USS0015J12S,40.28,-115.53,2590.8,NV ,Corral Canyon
USS0015K03S,39.56,-115.84,2448.5,NV ,Diamond Peak
USS0015K04S,39.45,-115.98,2388.4,NV ,Vacarro Spring
USS0015L01S,38.95,-115.38,2267.7,NV ,White River Nv
USS0015L02S,39.0,-115.42,2657.9,NV ,Corduroy Flat
USS0015N09S,36.32,-115.7,2736.8,NV ,Bristlecone Trail
USS0015N10S,36.31,-115.68,2629.2,NV ,Lee Canyon
USS0015N11S,36.25,-115.63,2414.0,NV ,Rainbow Canyon
USS0016A04S,48.06,-116.23,1585.0,ID ,Mosquito Ridge
USS0016A08S,48.31,-116.07,1645.9,ID ,Bear Mountain
USS0016A10S,48.37,-116.64,1856.2,ID ,Schweitzer Basin
USS0016A12S,48.89,-116.76,1536.2,ID ,Hidden Lake
USS0016A14S,48.72,-116.46,1072.9,ID ,Myrtle Creek
USS0016B14S,47.15,-116.27,1374.6,ID ,Mica Creek
USS0016C02S,46.81,-116.85,1432.6,ID ,Moscow Mountain
USS0016C20S,46.84,-116.12,1734.3,ID ,Elk Butte
USS0016D08S,45.07,-116.45,1694.7,ID ,West Branch
USS0016D09S,45.04,-116.13,1905.0,ID ,Brundage Reservoir
USS0016E05S,44.77,-116.25,1902.0,ID ,Squaw Flat
USS0016E10S,44.61,-116.98,1883.7,ID ,Bear Saddle
USS0016E11S,44.95,-116.14,1630.7,ID ,Bear Basin
USS0016E18S,44.79,-116.09,1490.5,ID ,Long Valley
USS0016F02S,43.76,-116.1,1932.4,ID ,Bogus Basin
USS0016F08S,43.29,-116.85,1706.9,ID ,Reynolds Creek
USS0016G01S,42.76,-116.9,1981.2,ID ,South Mtn.
USS0016G07S,42.6,-116.56,1746.5,ID ,Mud Flat
USS0016H02S,41.55,-116.01,2209.8,NV ,Jack Creek Upper
USS0016H03S,41.27,-116.8,2133.6,NV ,Midas
USS0016H04S,41.53,-116.01,2566.4,NV ,Jacks Peak
USS0016H05S,41.78,-116.03,2041.2,NV ,Laurel Draw
